,imdbId,title,releaseYear,genre,actors,directors,hitFlop
174,tt0362902,Nayee Padosan,2003,Comedy,Vikas Kalantri | Anuj Sawhney | Aslam Khan | Mahek Chahal,B.H. Tharun Kumar,3
175,tt0363409,Aan: Men at Work,2004,Drama | Action,Shatrughan Sinha | Akshay Kumar | Sunil Shetty | Paresh Rawal,Madhur Bhandarkar,1
176,tt0363472,Bewafaa,2005,Drama,Anil Kapoor | Akshay Kumar | Kareena Kapoor | Sushmita Sen,Dharmesh Darshan,3
177,tt0363721,Joggers' Park,2003,Comedy | Romance,Victor Banerjee | Perizaad Zorabian | Divya Dutta | Khalid Siddiqui,Anant Balani,2
178,tt0363833,Mumbai Se Aaya Mera Dost,2003,Romance | Action | Adventure,Abhishek Bachchan | Lara Dutta | Chunky Pandey | Aditya Lakhia,Apoorva Lakhia,1
179,tt0364303,Dev,2004,Drama,Amitabh Bachchan | Om Puri | Fardeen Khan | Kareena Kapoor,Govind Nihalani,2
180,tt0364604,Plan,2004,Action | Thriller,Sanjay Dutt | Dino Morea | Sanjay Suri | Bikram Saluja,Hriday Shetty,2
181,tt0364621,Qayamat: City Under Threat,2003,Action | Romance | Thriller,Ajay Devgn | Sunil Shetty | Sanjay Kapoor | Arbaaz Khan,Harry Baweja,4
182,tt0366276,Calcutta Mail,2003,Thriller,Anil Kapoor | Rani Mukerji | Manisha Koirala | Satish Kaushik,Sudhir Mishra,1
183,tt0366630,Janasheen,2003,Musical | Action | Drama,Feroz Khan | Fardeen Khan | Celina Jaitly | Pinky Harwani,Feroz Khan,2
184,tt0366658,Kaise Kahoon Ke... Pyaar Hai,2003,Crime | Romance,Sunny Deol | Dharmendra | Amit Hingorani | Farida Jalal,Anil Kumar Sharma,1
185,tt0366761,Meenaxi: Tale of 3 Cities,2004,Romance |Drama,Tabu | Raghuvir Yadav | Nadira Babbar | Kunal Kapoor,M.F. Hussain,1
186,tt0366880,Parwana,2003,Romance |Drama,Ajay Devgn | Ameesha Patel | Pooja Batra | Jagdeep,Deepak Bahry,2
187,tt0366985,Rudraksh,2004,Fantasy | Sci-Fi,Sanjay Dutt | Bipasha Basu | Sunil Shetty | Isha Koppikar,Mani Shankar,1
188,tt0367110,Swades,2004,Drama,Shah Rukh Khan | Gayatri Joshi | Kishori Balal | Smith Seth,Ashutosh Gowariker,2
189,tt0368580,Asambhav,2004,Action | Adventure | Drama,Arjun Rampal | Naseeruddin Shah | Priyanka Chopra | Singh Surendra,Rajiv Rai,1
190,tt0368683,Desh,2002,Drama,Jaya Bhaduri | Sabyasachi Chakraborty | Subhendu Chatterjee | Gyanesh Mukherjee,Raja Sen,1
191,tt0368811,Jajantaram Mamantaram,2003,Fantasy | Family,Javed Jaffrey | Gulshan Grover | Joy Fernandes | Nishith Dadhich,Soumitra Ranade,1
192,tt0369516,Hawa,2003,Horror | Thriller,Tabu | Shahbaaz Khan | Mukesh Tiwari | Imran Khan,Guddu Dhanoa,3
193,tt0369637,Kuch Naa Kaho,2003,Drama | Romance,Aishwarya Rai Bachchan | Abhishek Bachchan | Satish Shah | Suhasini Mulay,Rohan Sippy,2
194,tt0371735,Hungama,2003,Comedy | Drama | Romance,Akshaye Khanna | Aftab Shivdasani | Rimi Sen | Paresh Rawal,Priyadarshan,5
195,tt0371775,Khel,2003,Action | Thriller,Sunny Deol | Sunil Shetty | Ajay Jadeja | Celina Jaitly,Yusuf Khan,2
196,tt0371922,Saaya,2003,Action | Drama | Horror,John Abraham | Tara Sharma | Mahima Chaudhry | Zohra Segal,Anurag Basu,2
197,tt0373856,Gangaajal,2003,Crime | Drama,Ajay Devgn | Gracy Singh | Mohan Joshi | Yashpal Sharma,Prakash Jha,4
198,tt0373970,Khanjar,2003,Action,Sunil Shetty | Tabu | Gulshan Grover | Pankaj Dheer,Chander Sharma,1
199,tt0373972,Khullam Khulla Pyaar Karen,2005,Comedy,Govinda | Preity Zinta | Prem Chopra | Sadashiv Amrapurkar,Harmesh Malhotra,1
200,tt0374271,Tere Naam,2003,Romance,Salman Khan | Bhoomika Chawla | Mahima Chaudhry | Sachin Khedekar,Satish Kaushik,5
201,tt0374660,Footpath,2003,Action | Crime | Drama,Aftab Shivdasani | Bipasha Basu | Rahul Dev | Emraan Hashmi,Vikram Bhatt,2
202,tt0374848,Main Madhuri Dixit Banna Chahti Hoon!,2003,Drama | Comedy,Antara Mali | Rajpal Yadav | Asif Basra | Rita Bhaduri,Chandan Arora,1
203,tt0374887,Munnabhai M.B.B.S.,2003,Comedy | Crime,Sunil Dutt | Sanjay Dutt | Arshad Warsi | Gracy Singh,Rajkumar Hirani,6
204,tt0375611,Black,2005,Drama,Amitabh Bachchan | Rani Mukerji | Shernaz Patel | Ayesha Kapoor,Sanjay Leela Bhansali,4
205,tt0375733,Encounter: The Killing,2002,Crime | Drama,Naseeruddin Shah | Dilip Prabhavalkar | Tara Deshpande | Akash Khurana,Ajay Phansekar,1
206,tt0377126,Basti,2003,Action | Crime,Sadashiv Amrapurkar | Liyaqat Bari | Brij Gopal | Rajendra Gupta,,1
207,tt0377131,Raghu Romeo,2003,Comedy,Vijay Raaz | Sadiya Siddiqui | Saurabh Shukla | Maria Goretti,Rajat Kapoor,1
208,tt0377340,Aetbaar,2004,Drama | Musical | Romance,Amitabh Bachchan | John Abraham | Bipasha Basu | Supriya Pilgaonkar,Vikram Bhatt,1
209,tt0378025,Hawayein,2003,Drama | Romance,Babbu Mann | Ammtoje Mann | Mahie Gill | Mukul Dev,Ammtoje Mann,1
210,tt0378072,Hum Tum,2004,Drama | Romance | Comedy,Saif Ali Khan | Rani Mukerji | Kiron Kher | Rati Agnihotri,Kunal Kohli,6
211,tt0378157,Kagaar: Life on the Edge,2003,Crime | Drama,Om Puri | Nandita Das | Amitabh Dayal | Aditya Kotdar,N. Chandra,1
212,tt0379818,I Proud to Be an Indian,2004,Action,Sohail Khan | Tim Lawrence | Scott Hinds | Phil Jones,Puneet Sira,1
213,tt0380337,Ek Din 24 Ghante,2003,Thriller,Rahul Bose | Ahmed Chaudhary | Nandita Das | Vinit Kumar,Anant Balani,1
214,tt0381090,Chupke Se,2003,Comedy | Musical | Romance,Zulfi Sayed | Masumeh Makhija | Rati Agnihotri | Tinnu Anand,Shona Urvashi,1
215,tt0381408,Market,2003,Drama | Musical,Manisha Koirala | Suman Ranganathan | Aryan Vaid | Shweta Menon,Jay Prakash,3
216,tt0382176,Master,2001,Action,Suneil Anand | Ting Leung | Sadashiv Amrapurkar | Leher Kala,Suneil Anand,1
217,tt0382188,Mumbai Matinee,2003,Romance | Comedy,Rahul Bose | Perizaad Zorabian | Vijay Raaz | Saurabh Shukla,Anant Balani,1
218,tt0382383,Yuva,2004,Action | Adventure | Crime,Ajay Devgn | Abhishek Bachchan | Rani Mukerji | Vivek Oberoi,Mani Ratnam,3
219,tt0382385,Zameen,2003,Action,Ajay Devgn | Abhishek Bachchan | Bipasha Basu | Mukesh Tiwari,Rohit Shetty,3
220,tt0383719,Xcuse Me,2003,Comedy,Sharman Joshi | Sahil Khan | Anil Chaudhary | Snehal Dabi,N. Chandra,1
221,tt0384491,Samay: When Time Strikes,2003,Thriller,Sushmita Sen | Lucy Bartholomew | Tushar Dalvi | Jatin Karia,Robby Grewal,1
222,tt0385351,Yeh Lamhe Judaai Ke,2004,Drama,Shah Rukh Khan | Raveena Tandon | Navneet Nishan | Avtar Gill,Birendra Nath Tiwari,1
223,tt0385564,Border Hindustan Ka,2003,Action | Romance,Faisal Khan | Rajat Bedi | Aditya Pancholi | Priya Gill,Yogesh Bharadwaj,1
224,tt0385782,Inteha,2003,Romance |Musical |Drama,Nauheed Cyrusi | Avtar Gill | Vidya Malvade | Ashmit Patel,Vikram Bhatt,1
225,tt0385982,Raja Bhaiya,2003,Comedy | Drama,Sadashiv Amrapurkar | Rakesh Bedi | Kajal Chakraborty | Aarti Chhabria,Raman Kumar,1
226,tt0386121,Woh Tera Naam Tha,2004,Romance,Arjan Bajwa | Rajat Bedi | Gaurav Chanana | Prem Chopra,Sandesh Kohli,1
227,tt0387164,Dhoop,2003,Drama,Om Puri | Revathy | Gul Panag | Preeti Dayal,Ashwini Chaudhary,1
228,tt0387325,Jodi Kya Banayi Wah Wah Ramji,2003,Comedy,Rotem Bar | Rakesh Bedi | Avtar Gill | Gulshan Grover,Raman Kumar,1
229,tt0387486,Patth,2003,Drama,Mukesh Ahuja | Abhay Bhargav | Suresh Chatwal | Milind Gunaji,Shivram Yadav,1
230,tt0387678,Waisa Bhi Hota Hai Part II,2003,Comedy | Action | Crime,Arshad Warsi | Prashant Narayanan | Sandhya Mridul | Pratima Kazmi,Shashanka Ghosh,1
231,tt0387989,Deewaar: Let's Bring Our Heroes Home,2004,War | Action | Drama,Amitabh Bachchan | Sanjay Dutt | Akshaye Khanna | Amrita Rao,Milan Luthria,1
232,tt0388315,Out of Control,2003,Comedy | Drama | Romance,Brande Roderick | Noemi Besedes | Hrishitaa Bhatt | Ritesh Deshmukh,Apurva Asrani | Ramanjit Juneja,2
233,tt0389726,Aanch,2003,Drama,Arun Bakshi | Suchindra Bali | Poonam Jhawer | Ayesha Jhulka,Rajesh Kumar Singh,1
234,tt0390532,Taj Mahal: A Monument of Love,2003,Drama | History | Romance,Shahbaaz Khan | Kulbhushan Kharbanda | Poornima Pathwardhan | Raghu Raj,Robin Khosla,1
235,tt0390614,Waqt: The Race Against Time,2005,Comedy | Drama | Musical,Amitabh Bachchan | Akshay Kumar | Priyanka Chopra | Shefali Shetty,Vipul Amrutlal Shah,4
236,tt0391079,Dil Pardesi Ho Gayaa,2003,Romance | Drama,Kapil Jhaveri | Saloni Aswani | Amrish Puri | Ashutosh Rana,Saawan Kumar Tak,1
237,tt0391099,Duplicate Sholay,2002,Comedy,Devaraj | Dimple | Feroz | Reena Kapoor,Kanti Shah,2
238,tt0391165,Fun2shh... Dudes in the 10th Century,2003,Comedy,Kavi Kumar Azad | Amitabh Bachchan | Charlie | Sweety Chhabra,Imtiaz Punjabi,2
239,tt0391187,Ghaav: The Wound,2002,Action | Crime | Drama,Pankaj Berry | Rahul Bhat | Seema Biswas | Gayatri,Kumar Jay,1
240,tt0391274,Kismat,2004,Action | Drama,Bobby Deol | Priyanka Chopra | Kabir Bedi | Sanjay Narvekar,Guddu Dhanoa,1
241,tt0392625,Pratha,2002,Action | Drama | Thriller,Deepak Bandhu | Ashney Shroff | Vicky Ahuja | Ravindra Bundela,Raja Bundela,1
242,tt0392950,Ishq Hai Tumse,2004,Romance,Beena Banerjee | Bipasha Basu | Mohan Gokhale | Vikram Gokhale,G. Krishna,1
243,tt0392951,Mudda: The Issue,2003,Drama,Arya Babbar | Prashant Narayanan | Aditya Srivastava | Rajat Kapoor,Saurabh Shukla,1
244,tt0396044,Hadh: Life on the Edge of Death,2001,Action | Crime | Drama,Shama Deshpande | Vikram Gokhale | Ayesha Jhulka | Sharad S. Kapoor,Thampi Kannanthanam,1
245,tt0396057,Hum Pyar Tumhi Se Kar Baithe,2002,Musical | Romance,Jugal Hansraj | Tina Rana | Sachin Khedekar | Vishnu Sharma,Mohan Singh Rathor,1
246,tt0396690,Kisna: The Warrior Poet,2005,Drama | Musical | Romance,Vivek Oberoi | Isha Sharvani | Antonia Bernath | Sushmita Sen,Subhash Ghai,1
247,tt0396782,Paisa Vasool,2004,Comedy,Manisha Koirala | Sushmita Sen | Sushant Singh | Mukesh Ahuja,Srinivas Bhashyam,1
248,tt0397882,Ab Tumhare Hawale Watan Saathiyo,2004,Action | Drama | Romance,Amitabh Bachchan | Akshay Kumar | Bobby Deol | Divya Khosla,Anil Sharma,1
249,tt0401532,Jaago,2004,Drama,Sanjay Kapoor | Raveena Tandon | Manoj Bajpayee | Puru Rajkumar,Mehul Kumar,1
250,tt0402014,Ab Tak Chhappan,2004,Crime | Drama | Thriller,Nana Patekar | Revathy | Yashpal Sharma | Mohan Agashe,Shimit Amin,5
251,tt0402606,Suno Sasurjee,2004,Action | Comedy | Musical,Aftab Shivdasani | Ameesha Patel | Gulshan Grover | Asrani,Vimal Kumar,1
252,tt0402607,Tum: A Dangerous Obsession,2004,Drama | Romance | Thriller,Manisha Koirala | Karan Nath | Rajat Kapoor | Nataneya Singh,Aruna Raje,2
253,tt0403935,Action Jackson,2014,Action | Drama | Romance,Sonakshi Sinha | Shahid Kapoor | Ajay Devgn | Sunil Shetty,Prabhudheva,2
254,tt0405024,Hum Kaun Hai?,2004,Horror | Drama | Mystery,Amitabh Bachchan | Dimple Kapadia | Dharmendra | Moushumi Chatterjee,Ravi Sharma Shankar,1
255,tt0405046,Insaaf: The Justice,2004,Drama,Dino Morea | Namrata Shirodkar | Sanjay Suri | Henna,Shrey Srivastava,1
256,tt0405266,Raincoat,2004,Drama | Romance,Ajay Devgn | Aishwarya Rai Bachchan | Annu Kapoor | Mouli Ganguly,Rituparno Ghosh,1
257,tt0405507,Murder,2004,Drama | Thriller,Mallika Sherawat | Ashmit Patel | Emraan Hashmi | Kashmira Shah,Anurag Basu,7
258,tt0405508,Rang De Basanti,2006,Drama,Aamir Khan | Siddharth | Sharman Joshi | Kunal Kapoor,Rakeysh Omprakash Mehra,6
259,tt0406977,Masti,2004,Comedy | Crime | Mystery,Aftab Shivdasani | Vivek Oberoi | Ritesh Deshmukh | Amrita Rao,Indra Kumar,6
260,tt0408837,Hawas,2004,Drama | Romance | Thriller,Shawar Ali | Tarun Arora | Madina | Meghna Naidu,Karan Razdan,2
261,tt0408976,Krishna Cottage,2004,Comedy | Fantasy | Horror,Sohail Khan | Isha Koppikar | Anita Hassandani | Rati Agnihotri,Santram Varma,2
262,tt0409068,Muskaan,2004,Romance,Aftab Shivdasani | Gracy Singh | Parvin Dabas | Gulshan Grover,Rohit Manash | Rohit Nayyar | Manish Robin | Manish Sharma,1
263,tt0409527,Shabd,2005,Drama,Sanjay Dutt | Aishwarya Rai Bachchan | Zayed Khan | Aakash Pandey,Leena Yadav,1
264,tt0409724,Bardaasht,2004,Drama,Bobby Deol | Lara Dutta | Rahul Dev | Ritesh Deshmukh,Eeshwar Nivas,1
265,tt0410591,Shart: The Challenge,2004,Romance,Amrita Arora | Asrani | Snehal Dabi | Vrajesh Hirjee,Puri Jagannadh,1
266,tt0411815,Run,2004,Action | Comedy | Romance,Abhishek Bachchan | Bhoomika Chawla | Mahesh Manjrekar | Vijay Raaz,Jeeva,2
267,tt0414040,Gayab,2004,Fantasy,Rasika Joshi | Tusshar Kapoor | Ikhlaq Khan | Antara Mali,Prawal Raman,3
268,tt0414503,Shaadi Ka Laddoo,2004,Comedy,Sanjay Suri | Mandira Bedi | Aashish Chaudhary | Divya Dutta,Raj Kaushal,2
269,tt0414713,Amu,2005,Drama,Konkona Sen Sharma | Yashpal Sharma | Brinda Karat | Ankur Khanna,Shonali Bose,1
270,tt0414714,Girlfriend,2004,Drama,Amrita Arora | Shantanu Chappana | Aashish Chaudhary | Isha Koppikar,Karan Razdan,3
271,tt0415003,Garv: Pride and Honour,2004,Action | Drama,Salman Khan | Shilpa Shetty | Arbaaz Khan | Farida Jalal,Puneet Issar,3
272,tt0415373,WOH,2004,Crime | Drama | Thriller,Priyanshu Chatterjee | Cleo Isaacs | Kasam | Ayub Khan,Raj N. Sippy,1
273,tt0415768,Dus,2005,Action | Crime | Thriller,Sanjay Dutt | Sunil Shetty | Abhishek Bachchan | Zayed Khan,Anubhav Sinha,4
274,tt0415908,Kaal,2005,Thriller | Adventure | Mystery,Ajay Devgn | Vivek Oberoi | John Abraham | Lara Dutta,Soham Shah,4
275,tt0416120,Police Force: An Inside Story,2004,Action | Crime | Drama,Akshay Kumar | Raveena Tandon | Amrish Puri | Mohan Joshi,Dilip Shukla,1
276,tt0416282,Vaastu Shastra,2004,Horror | Mystery,Vicky Ahuja | J.D. Chakravarthi | Ahsaas Channa | Peeya Rai Chowdhary,Saurab Narang,3
277,tt0416712,Elaan,2005,Action,Arjun Rampal | Ameesha Patel | John Abraham | Lara Dutta,Vikram Bhatt,1
278,tt0418096,Rakht,2004,Horror | Thriller,Sanjay Dutt | Sunil Shetty | Bipasha Basu | Dino Morea,Mahesh Manjrekar,1
279,tt0418362,Mujhse Shaadi Karogi,2004,Comedy | Romance,Salman Khan | Akshay Kumar | Priyanka Chopra | Amrish Puri,David Dhawan,6
280,tt0418460,Aitraaz,2004,Drama | Thriller,Akshay Kumar | Kareena Kapoor | Priyanka Chopra | Amrish Puri,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,4
281,tt0418598,"Chot [Aaj Isko, Kal Tereko]",2004,Musical | Action | Crime,Ashutosh Rana | Sharad S. Kapoor | Nethra Raghuraman | Ganesh Yadav,Nabh Kumar 'Raju',1
282,tt0418880,Mere Jeevan Saathi,2006,Music | Romance,Akshay Kumar | Karisma Kapoor | Ameesha Patel | Gulshan Grover,Suneel Darshan,1
283,tt0419058,Phir Hera Pheri,2006,Comedy | Crime,Akshay Kumar | Sunil Shetty | Paresh Rawal | Bipasha Basu,Neeraj Vora,7
284,tt0419468,Baabul,2006,Drama | Family | Romance,Amitabh Bachchan | Salman Khan | Hema Malini | John Abraham,Ravi Chopra,2
285,tt0419828,Hyderabad Blues 2,2004,Drama | Comedy,Tisca Chopra | Jyoti Dogra | Anuj Gurwara | Elahe Hiptoola,Nagesh Kukunoor,1
286,tt0419974,Morning Raga,2004,Drama,Shabana Azmi | Prakash Rao | Lillete Dubey | Perizaad Zorabian,Mahesh Dattani,1
287,tt0420123,Revati,2005,Drama,Kashmira Shah | Kiran Kumar | Ayub Khan | Javed Khan,Farogh Siddique,1
288,tt0420304,Viruddh... Family Comes First,2005,Drama,Amitabh Bachchan | Sharmila Tagore | John Abraham | Sanjay Dutt,Mahesh Manjrekar,3
289,tt0420332,Veer-Zaara,2004,Drama | Musical | Romance,Shah Rukh Khan | Preity Zinta | Rani Mukerji | Kiron Kher,Yash Chopra,7
290,tt0421277,Julie,2004,Drama,Neha Dhupia | Priyanshu Chatterjee | Yash Tonk | Sanjay Kapoor,Deepak S. Shivdasani,5
291,tt0422091,Dhoom,2004,Action | Adventure | Thriller,Abhishek Bachchan | Uday Chopra | John Abraham | Esha Deol,Sanjay Gadhvi,7
292,tt0422236,Fida,2004,Adventure | Romance | Thriller,Kareena Kapoor | Fardeen Khan | Shahid Kapoor | Kim Sharma,Ken Ghosh,2
293,tt0422950,Phir Milenge,2004,Drama,Salman Khan | Abhishek Bachchan | Shilpa Shetty | Mita Vasisht,Revathy,1
294,tt0423087,Rok Sako To Rok Lo,2004,Adventure | Musical | Romance,Sunny Deol | Yash Pandit | Manjari Phadnis | Carran Kapur,Arindam Chowdhuri,1
295,tt0426075,Lakeer - Forbidden Lines,2004,Action | Drama | Romance,Sunny Deol | Sunil Shetty | Sohail Khan | John Abraham,Ahmed Khan,1
296,tt0426864,Aakhri Inteqam,2002,Action,Sudesh Berry | Anu Kashyap | Amit Pachori | Jitender,Rajesh Bakshi,1
297,tt0429289,Tauba Tauba,2004,Comedy | Drama,Laxmikant Berde | Bobby Darling | Amin Gazi | Ayub Khan,,4
298,tt0430030,Dobara,2004,Musical | Drama,Jackie Shroff | Raveena Tandon | Mahima Chaudhry | Gulshan Grover,Shashi Ranjan,1
299,tt0430328,Madhoshi,2004,Musical | Mystery | Drama,Bipasha Basu | John Abraham | Priyanshu Chatterjee | Prakash Bhardwaj,Tanveer Khan,1
300,tt0430381,Musafir,2004,Action | Crime | Drama,Anil Kapoor | Sameera Reddy | Aditya Pancholi | Mahesh Manjrekar,Sanjay Gupta,2
301,tt0430480,Popcorn Khao! Mast Ho Jao,2004,Comedy | Drama | Romance,Akshay Kapoor | Tanisha | Yash Tonk | Deepak Tijori,Kabir Sadanand,1
302,tt0430589,Shaadi Karke Phas Gaya Yaar,2006,Romance,Salman Khan | Shilpa Shetty | Reema Lagoo | Mohnish Bahl,K.S. Adiyaman,1
303,tt0430702,Tumsa Nahin Dekha,2004,Musical | Romance,Emraan Hashmi | Dia Mirza | Anupam Kher | Sharat Saxena,Anurag Basu,1
304,tt0432047,Sarkar,2005,Action | Crime | Drama,Amitabh Bachchan | Abhishek Bachchan | Kay Kay Menon | Supriya Pathak,Ram Gopal Varma,5
305,tt0432385,AK 47,2004,Action | Thriller,Audhitya Singh | Sheetal Bavishi | Om Puri | Ashish Vidyarthi,Raam Shetty,1
306,tt0432536,Hatya: The Murder,2004,Action | Crime | Fantasy,Akshay Kumar | Varsha Usgaonkar | Navin Nischol | Reema Lagoo,Kader Kashmiri,1
307,tt0432637,Krrish,2006,Action | Adventure | Romance,Rekha | Hrithik Roshan | Priyanka Chopra | Sharat Saxena,Rakesh Roshan,8
308,tt0433605,Naach,2004,Musical | Drama,Antara Mali | Abhishek Bachchan | Ritesh Deshmukh | Priya Badlani,Ram Gopal Varma,1
309,tt0435259,Padmashree Laloo Prasad Yadav,2005,Comedy,Sunil Shetty | Masumeh Makhija | Mahesh Manjrekar | Johnny Lever,Mahesh Manjrekar,1
310,tt0435390,Shukriya: Till Death Do Us Apart,2004,Musical | Drama | Family,Anupam Kher | Aftab Shivdasani | Shriya Saran | Indraneel,Anupam Sinha,1
311,tt0435437,Taarzan: The Wonder Car,2004,Musical | Action | Drama,Vatsal Seth | Ayesha Takia | Ajay Devgn | Farida Jalal,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,1
312,tt0436451,Jo Bole So Nihaal,2005,Action,Sunny Deol | Thomas Tevana | Gary Castro Churchwell | Kamaal Khan,Rahul Rawail,1
313,tt0437182,Family: Ties of Blood,2006,Action | Crime | Drama,Amitabh Bachchan | Akshay Kumar | Bhoomika Chawla | Aryeman Ramsay,Rajkumar Santoshi,1
314,tt0437238,Hulchul,2004,Action | Comedy | Drama,Akshaye Khanna | Kareena Kapoor | Sunil Shetty | Paresh Rawal,Priyadarshan,6
315,tt0437279,Khamoshh... Khauff Ki Raat,2005,Thriller,Shilpa Shetty | Juhi Chawla | Rajiv Singh | Shawar Ali,Deepak Tijori,1
316,tt0437407,Parineeta,2005,Drama | Musical | Romance,Saif Ali Khan | Vidya Balan | Sanjay Dutt | Dia Mirza,Pradeep Sarkar,3
317,tt0438153,Let's Enjoy,2004,Comedy,Shomendra Bose | Aashish Chaudhary | Roshni Chopra | Arzoo Govitrikar,Siddharth Anand Kumar | Ankur Tewari,1
318,tt0438875,Insan,2005,Drama | War,Akshay Kumar | Ajay Devgn | Tusshar Kapoor | Esha Deol,K. Subhash,1
319,tt0438894,Kisse Pyaar Karo?n,2009,Action | Comedy | Crime,Arshad Warsi | Aashish Chaudhary | Yash Tonk | Udita Goswami,Ajay Chandhok,1
320,tt0438981,Silsiilay,2005,Drama,Tabu | Bhoomika Chawla | Riya Sen | Celina Jaitly,Khalid Mohamed,1
321,tt0439662,Fanaa,2006,Drama | Musical | Romance,Aamir Khan | Kajol | Rishi Kapoor | Tabu,Kunal Kohli,7
322,tt0439754,Pyaar Mein Twist,2005,Comedy | Drama | Musical,Rishi Kapoor | Dimple Kapadia | Vikas Bhalla | Emma Bunton,Hriday Shetty,1
323,tt0439872,Wajahh: A Reason to Kill,2004,Thriller,Arbaaz Khan | Gracy Singh | Shamita Shetty | Zulfi Sayed,Gautam Adhikari,1
324,tt0441048,Dhoom:2,2006,Action | Thriller,Abhishek Bachchan | Uday Chopra | Hrithik Roshan | Aishwarya Rai Bachchan,Sanjay Gadhvi,8
325,tt0442606,Mulaqaat,2002,Drama | Thriller,Vinay Anand | Arun Bakshi | Rita Bhaduri | Milind Gunaji,K. Ravi Shankar,1
326,tt0442764,Dil Jo Bhi Kahey...,2005,Romance,Amitabh Bachchan | Revathy | Karan Sharma | Annabelle Wallis,Romesh Sharma,1
327,tt0442799,Kis Kis Ki Kismat,2004,Comedy,Mallika Sherawat | Rati Agnihotri | Kurush Deboo | Tinnu Anand,Govind Menon,1
328,tt0442855,Vaada,2005,Romance | Mystery | Drama,Arjun Rampal | Zayed Khan | Ameesha Patel | Alok Nath,Satish Kaushik,2
329,tt0443208,Rog,2005,Mystery | Romance | Thriller,Irrfan Khan | Suhel Seth | Himanshu Malik | Shyamoli Varma,Himanshu Brahmbhatt,1
330,tt0443331,Milenge Milenge,2010,Drama | Romance,Kareena Kapoor | Shahid Kapoor | Aarti Chhabria | Delnaaz Irani,Satish Kaushik,2
331,tt0443594,Naina,2005,Drama | Horror | Mystery,Urmila Matondkar | Anuj Sawhney | Malavikka | Amardeep Jha,Shripal Morakhia,2
332,tt0443708,Page 3,2005,Drama,Konkona Sen Sharma | Atul Kulkarni | Sandhya Mridul | Tara Sharma,Madhur Bhandarkar,5
333,tt0444767,A Sublime Love Story: Barsaat,2005,Romance,Bobby Deol | Bipasha Basu | Priyanka Chopra | Gajendra Chouhan,Suneel Darshan,3
334,tt0444769,Blackmail,2005,Action | Drama | Thriller,Ajay Devgn | Sunil Shetty | Priyanka Chopra | Dia Mirza,Anil Devgan,1
335,tt0444781,Deewane Huye Paagal,2005,Comedy | Romance,Akshay Kumar | Sunil Shetty | Shahid Kapoor | Rimi Sen,Vikram Bhatt,2
336,tt0444820,Fareb,2005,Drama | Thriller,Shilpa Shetty | Manoj Bajpayee | Shamita Shetty | Parmeet Sethi,Deepak Tijori,1
337,tt0444840,Humko Deewana Kar Gaye,2006,Romance,Akshay Kumar | Katrina Kaif | Bipasha Basu | Bhagyashree,Raj Kanwar,2
338,tt0444849,Karam,2005,Crime | Thriller,John Abraham | Priyanka Chopra | Bharat Dabholkar | Vishwajeet Pradhan,Sanjay F. Gupta,2
339,tt0444874,Main Aisa Hi Hoon,2005,Musical | Drama,Ajay Devgn | Sushmita Sen | Esha Deol | Anupam Kher,Harry Baweja,1
340,tt0444913,Tango Charlie,2005,Action | Drama | War,Ajay Devgn | Bobby Deol | Sanjay Dutt | Sunil Shetty,Mani Shankar,1
341,tt0444915,Tathastu,2006,Drama,Sanjay Dutt | Ameesha Patel | Jayapradha | Gulshan Grover,Anubhav Sinha,1
342,tt0445022,Jurm,2005,Thriller,Bobby Deol | Lara Dutta | Milind Gunaji | Shakti Kapoor,Vikram Bhatt,1
343,tt0445056,Sheesha,2005,Drama | Romance | Thriller,Neha Dhupia | Elidh MacQueen | Niju Mavani | Nares Ngamseera,Ashu Trikha,1
344,tt0447235,Kiss Kis Ko,2004,Musical,Chaitanya Bhosle | Sherrin Verghese | Bhumika Puri | Aparna Kumesh,Sharad Sharan,1
345,tt0447890,Chaahat Ek Nasha...,2005,Romance,Aryan Vaid | Manisha Koirala | Preeti Jhangiani | Sharad S. Kapoor,Jay Prakash | Surya Prakash,1
346,tt0448121,Sins,2005,Drama | Romance,Vinod Pande | Shiney Ahuja | Seema Rahmani,Vinod Pande,2
347,tt0448206,Bunty Aur Babli,2005,Adventure | Comedy | Crime,Amitabh Bachchan | Rani Mukerji | Abhishek Bachchan | Kiran Juneja,Shaad Ali,7
348,tt0449189,Banaras,2006,Musical | Drama,Urmila Matondkar | Ashmit Patel | Dimple Kapadia | Raj Babbar,Pankaj Parashar,1
349,tt0449228,Dosti: Friends Forever,2005,Romance,Akshay Kumar | Bobby Deol | Kareena Kapoor | Lara Dutta,Suneel Darshan,2
350,tt0449306,Lucky: No Time for Love,2005,Musical | Drama | Romance,Salman Khan | Sneha Ullal | Mithun Chakraborty | Kader Khan,Radhika Rao | Vinay Sapru,3
351,tt0449389,Shaadi No. 1,2005,Comedy,Fardeen Khan | Zayed Khan | Sharman Joshi | Esha Deol,David Dhawan,2
352,tt0449870,Chehraa,2005,Thriller,Bipasha Basu | Dino Morea | Preeti Jhangiani | Irrfan Khan,Saurabh Shukla,1
353,tt0449982,Hum Dum,2005,Comedy | Romance,Romit Raaj | Anjana Sukhani | Benjamin Gilani | Tanvi Azmi,Kushan Nandy,1
